tensor_id,layer_name,shape,mean,std,minimum,maximum,dynamic_range,l1_norm,l2_norm,zero_ratio,non_zero_ratio,histogram
151,model.layers.16.mlp.down_proj.weight,"(5767168, 1)",122.57809448242188,59.82707977294922,0.0,255.0,255.0,706876416.0,327692.71875,0.0003102042537648231,0.9996898174285889,"[12860.0, 24445.0, 18591.0, 23610.0, 12869.0, 10935.0, 16087.0, 50263.0, 41807.0, 57431.0, 47002.0, 21420.0, 25295.0, 41203.0, 83961.0, 54465.0, 70322.0, 34176.0, 24774.0, 39727.0, 95428.0, 106475.0, 61251.0, 68051.0, 20783.0, 53324.0, 70546.0, 128456.0, 76050.0, 92018.0, 44650.0, 29761.0, 106394.0, 97280.0, 134170.0, 72218.0, 69004.0, 17977.0, 89290.0, 95303.0, 155868.0, 122459.0, 55245.0, 35923.0, 49002.0, 127326.0, 105926.0, 128782.0, 63538.0, 48161.0, 53972.0, 72892.0, 139173.0, 81821.0, 94370.0, 36920.0, 33966.0, 56819.0, 124739.0, 83207.0, 102464.0, 61136.0, 15121.0, 70060.0, 72742.0, 116327.0, 65571.0, 71587.0, 21461.0, 44043.0, 90846.0, 70411.0, 90602.0, 46180.0, 36692.0, 19821.0, 67634.0, 59126.0, 81058.0, 45331.0, 45187.0, 22889.0, 33987.0, 69249.0, 44406.0, 57748.0, 28304.0, 18656.0, 21176.0, 46254.0, 49899.0, 28847.0, 34149.0, 11704.0, 11920.0, 14843.0, 25688.0, 15223.0, 18964.0, 10081.0]"
152,model.layers.16.input_layernorm.weight,"(2048,)",0.40188920497894287,0.06673277914524078,0.059814453125,0.96875,0.908935546875,823.069091796875,18.436309814453125,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 4.0, 3.0, 4.0, 8.0, 23.0, 33.0, 89.0, 132.0, 158.0, 224.0, 248.0, 195.0, 219.0, 182.0, 108.0, 92.0, 71.0, 43.0, 49.0, 28.0, 20.0, 18.0, 12.0, 11.0, 4.0, 1.0, 7.0, 3.0, 1.0, 7.0, 4.0, 3.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 1.0, 2.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
153,model.layers.16.post_attention_layernorm.weight,"(2048,)",0.390775203704834,0.02672823891043663,0.08203125,0.51171875,0.4296875,800.3076171875,17.725744247436523,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 3.0, 1.0, 2.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 3.0, 0.0, 2.0, 0.0, 2.0, 0.0, 2.0, 2.0, 2.0, 8.0, 5.0, 16.0, 11.0, 13.0, 38.0, 30.0, 47.0, 67.0, 83.0, 188.0, 197.0, 249.0, 285.0, 304.0, 276.0, 107.0, 50.0, 16.0, 4.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
154,model.layers.17.self_attn.q_proj.weight,"(2097152, 1)",122.49066162109375,59.63458251953125,0.0,255.0,255.0,256877152.0,197338.5625,0.0003108978271484375,0.9996891021728516,"[4654.0, 9171.0, 6785.0, 8801.0, 4723.0, 3879.0, 5727.0, 18037.0, 15280.0, 20631.0, 16670.0, 7567.0, 8775.0, 14788.0, 30568.0, 19692.0, 25073.0, 12041.0, 8804.0, 14315.0, 34429.0, 39150.0, 22388.0, 24514.0, 7464.0, 18860.0, 25420.0, 47466.0, 28523.0, 33355.0, 15817.0, 10425.0, 38585.0, 36133.0, 49790.0, 26637.0, 24814.0, 6377.0, 31982.0, 35051.0, 58021.0, 45129.0, 19743.0, 12741.0, 17370.0, 46321.0, 38763.0, 48204.0, 23316.0, 17544.0, 18999.0, 26652.0, 51840.0, 30540.0, 34985.0, 13235.0, 11977.0, 20635.0, 46205.0, 31157.0, 37489.0, 21927.0, 5338.0, 25134.0, 26507.0, 42755.0, 24052.0, 26012.0, 7519.0, 15765.0, 32789.0, 25671.0, 32790.0, 16819.0, 13290.0, 7174.0, 23989.0, 21127.0, 29748.0, 16165.0, 16207.0, 8010.0, 12269.0, 24706.0, 15866.0, 20549.0, 9903.0, 6577.0, 7441.0, 16835.0, 17915.0, 10324.0, 12341.0, 4138.0, 4274.0, 5325.0, 9671.0, 5616.0, 6908.0, 3679.0]"
155,model.layers.17.self_attn.k_proj.weight,"(262144, 1)",122.45191955566406,59.36191940307617,0.0,255.0,255.0,32100038.0,69676.2265625,0.000286102294921875,0.9997138977050781,"[533.0, 1062.0, 882.0, 1044.0, 591.0, 515.0, 651.0, 2174.0, 1897.0, 2529.0, 2149.0, 957.0, 1031.0, 1861.0, 3731.0, 2453.0, 3160.0, 1541.0, 1075.0, 1748.0, 4322.0, 4836.0, 2802.0, 3057.0, 918.0, 2492.0, 3301.0, 5887.0, 3574.0, 4166.0, 1897.0, 1214.0, 4669.0, 4544.0, 6464.0, 3303.0, 3101.0, 764.0, 3994.0, 4399.0, 7519.0, 5625.0, 2495.0, 1524.0, 2189.0, 5905.0, 5052.0, 6069.0, 2900.0, 2212.0, 2335.0, 3392.0, 6665.0, 3879.0, 4281.0, 1623.0, 1497.0, 2444.0, 5961.0, 3963.0, 4636.0, 2757.0, 683.0, 3106.0, 3419.0, 5521.0, 3002.0, 3215.0, 901.0, 1905.0, 4089.0, 3242.0, 4151.0, 2071.0, 1606.0, 900.0, 2898.0, 2637.0, 3617.0, 1979.0, 1962.0, 976.0, 1546.0, 3016.0, 1931.0, 2469.0, 1248.0, 901.0, 901.0, 2065.0, 2267.0, 1259.0, 1497.0, 515.0, 585.0, 658.0, 1179.0, 691.0, 895.0, 430.0]"
156,model.layers.17.self_attn.v_proj.weight,"(262144, 1)",122.48681640625,58.47946548461914,0.0,255.0,255.0,32109186.0,69496.5625,0.00034332275390625,0.9996566772460938,"[552.0, 1035.0, 842.0, 1050.0, 536.0, 447.0, 638.0, 2089.0, 1756.0, 2452.0, 1917.0, 909.0, 1122.0, 1757.0, 3667.0, 2432.0, 2946.0, 1460.0, 1027.0, 1713.0, 4257.0, 4938.0, 2597.0, 2875.0, 875.0, 2303.0, 3091.0, 6091.0, 3416.0, 4009.0, 1924.0, 1333.0, 4894.0, 4570.0, 6331.0, 3393.0, 3041.0, 780.0, 4029.0, 4432.0, 7668.0, 5653.0, 2483.0, 1673.0, 2327.0, 6473.0, 5586.0, 6620.0, 3151.0, 2337.0, 2383.0, 3376.0, 6792.0, 4130.0, 4460.0, 1736.0, 1577.0, 2513.0, 5982.0, 3964.0, 4741.0, 2626.0, 670.0, 3055.0, 3359.0, 5575.0, 2957.0, 3142.0, 977.0, 1851.0, 4067.0, 3256.0, 4026.0, 2041.0, 1582.0, 845.0, 2845.0, 2565.0, 3698.0, 1985.0, 1882.0, 960.0, 1405.0, 2913.0, 1933.0, 2484.0, 1169.0, 809.0, 890.0, 1957.0, 2215.0, 1216.0, 1483.0, 489.0, 459.0, 603.0, 1121.0, 688.0, 771.0, 424.0]"
157,model.layers.17.self_attn.o_proj.weight,"(2097152, 1)",122.60830688476562,60.45216369628906,0.0,255.0,255.0,257122720.0,198011.609375,0.0003333091735839844,0.999666690826416,"[4977.0, 9117.0, 6624.0, 8755.0, 4843.0, 4090.0, 6321.0, 19304.0, 15416.0, 20985.0, 17637.0, 8403.0, 9607.0, 16011.0, 31198.0, 20101.0, 26117.0, 13027.0, 9418.0, 14847.0, 35068.0, 38926.0, 22426.0, 25737.0, 8025.0, 19896.0, 25634.0, 46096.0, 27342.0, 33275.0, 16882.0, 11177.0, 38850.0, 34431.0, 47120.0, 26133.0, 25565.0, 6631.0, 32875.0, 33881.0, 52685.0, 43153.0, 20181.0, 13266.0, 18274.0, 45183.0, 34985.0, 44521.0, 23070.0, 17877.0, 19902.0, 26152.0, 47523.0, 28176.0, 34074.0, 13794.0, 12632.0, 21089.0, 43877.0, 28788.0, 36465.0, 22510.0, 5724.0, 26435.0, 26315.0, 41349.0, 23624.0, 26247.0, 7962.0, 16565.0, 33127.0, 25676.0, 32595.0, 17226.0, 13938.0, 7706.0, 25259.0, 21796.0, 29718.0, 16822.0, 17206.0, 8682.0, 12954.0, 25516.0, 16426.0, 21205.0, 10857.0, 7090.0, 8219.0, 17312.0, 18564.0, 10904.0, 12983.0, 4596.0, 4459.0, 5429.0, 9256.0, 5665.0, 7001.0, 3799.0]"
158,model.layers.17.mlp.gate_proj.weight,"(5767168, 1)",122.490234375,60.37211227416992,0.0,255.0,255.0,706362752.0,328076.46875,0.00031575289904139936,0.9996842741966248,"[13585.0, 25103.0, 18681.0, 24033.0, 13104.0, 11154.0, 17176.0, 52698.0, 43097.0, 58076.0, 47799.0, 22237.0, 26722.0, 43408.0, 86029.0, 55064.0, 71243.0, 35968.0, 26317.0, 41276.0, 97513.0, 106538.0, 61498.0, 69049.0, 21516.0, 55206.0, 71197.0, 128082.0, 75958.0, 91656.0, 45964.0, 30614.0, 107210.0, 95009.0, 129885.0, 71511.0, 69900.0, 18099.0, 91150.0, 93181.0, 148283.0, 118998.0, 54871.0, 35787.0, 50365.0, 124933.0, 99070.0, 123387.0, 62443.0, 49048.0, 55268.0, 71712.0, 132943.0, 78528.0, 92905.0, 37044.0, 34501.0, 58047.0, 121902.0, 79719.0, 99631.0, 61626.0, 15249.0, 71912.0, 72504.0, 112982.0, 64351.0, 71763.0, 21168.0, 45683.0, 92043.0, 69423.0, 89359.0, 46916.0, 37620.0, 21079.0, 69251.0, 59782.0, 81457.0, 45642.0, 46938.0, 23642.0, 35667.0, 70199.0, 44668.0, 57754.0, 28981.0, 19459.0, 22750.0, 48318.0, 50540.0, 29464.0, 35581.0, 12420.0, 12538.0, 14903.0, 25771.0, 15510.0, 19139.0, 10225.0]"
159,model.layers.17.mlp.up_proj.weight,"(5767168, 1)",122.59574890136719,60.267974853515625,0.0,255.0,255.0,706977984.0,328195.78125,0.00030621615587733686,0.9996938109397888,"[13196.0, 25075.0, 18573.0, 23756.0, 13064.0, 11322.0, 17002.0, 51605.0, 42636.0, 58212.0, 48414.0, 22551.0, 26229.0, 42680.0, 85632.0, 55004.0, 71521.0, 34904.0, 25638.0, 40733.0, 95902.0, 106577.0, 61097.0, 68831.0, 21823.0, 54467.0, 70229.0, 127956.0, 75554.0, 91686.0, 45515.0, 29792.0, 106630.0, 94777.0, 130932.0, 71941.0, 69949.0, 18270.0, 89528.0, 93641.0, 149654.0, 120498.0, 55460.0, 36202.0, 49698.0, 125979.0, 99882.0, 124976.0, 63472.0, 49175.0, 54034.0, 72413.0, 134439.0, 79230.0, 94358.0, 37916.0, 34510.0, 56997.0, 123001.0, 80182.0, 100548.0, 61991.0, 15208.0, 71291.0, 71975.0, 113627.0, 64350.0, 71933.0, 21827.0, 45059.0, 91379.0, 69838.0, 89427.0, 47192.0, 37756.0, 20496.0, 68538.0, 59475.0, 81607.0, 45626.0, 46578.0, 23414.0, 35236.0, 69845.0, 44779.0, 58083.0, 28747.0, 19626.0, 22457.0, 47760.0, 50803.0, 29730.0, 35551.0, 12337.0, 12365.0, 14569.0, 25765.0, 15636.0, 19454.0, 10370.0]"
160,model.layers.17.mlp.down_proj.weight,"(5767168, 1)",122.57695770263672,60.15534591674805,0.0,255.0,255.0,706869568.0,328031.5625,0.00032008776906877756,0.9996799230575562,"[13276.0, 24727.0, 18575.0, 24134.0, 13258.0, 11334.0, 16631.0, 51804.0, 42572.0, 57983.0, 47424.0, 21821.0, 25871.0, 42807.0, 84458.0, 54999.0, 70766.0, 34596.0, 25682.0, 40351.0, 96412.0, 106909.0, 61103.0, 68981.0, 21008.0, 54058.0, 70242.0, 128504.0, 75447.0, 92124.0, 45537.0, 30107.0, 106265.0, 95569.0, 132411.0, 71371.0, 69589.0, 17897.0, 89257.0, 93780.0, 152014.0, 120542.0, 54789.0, 35657.0, 49668.0, 125474.0, 102149.0, 127270.0, 63557.0, 49130.0, 53978.0, 71630.0, 135653.0, 80291.0, 93918.0, 37381.0, 34463.0, 56927.0, 122653.0, 81541.0, 101013.0, 61476.0, 15153.0, 70931.0, 72629.0, 114094.0, 65528.0, 71882.0, 21531.0, 44723.0, 91054.0, 70020.0, 89953.0, 46998.0, 37624.0, 20437.0, 68371.0, 59556.0, 81193.0, 45879.0, 46442.0, 23190.0, 34861.0, 69449.0, 44724.0, 58248.0, 28890.0, 19240.0, 21881.0, 47264.0, 50434.0, 29510.0, 35201.0, 12097.0, 12048.0, 14790.0, 25642.0, 15501.0, 19180.0, 10206.0]"
161,model.layers.17.input_layernorm.weight,"(2048,)",0.43152523040771484,0.07603242993354797,0.078125,1.109375,1.03125,883.763671875,19.82923698425293,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 1.0, 3.0, 5.0, 14.0, 20.0, 38.0, 91.0, 144.0, 176.0, 251.0, 283.0, 210.0, 169.0, 165.0, 110.0, 71.0, 59.0, 43.0, 34.0, 16.0, 17.0, 19.0, 7.0, 8.0, 13.0, 5.0, 4.0, 6.0, 5.0, 4.0, 1.0, 3.0, 2.0, 3.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 2.0, 1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
162,model.layers.17.post_attention_layernorm.weight,"(2048,)",0.42307448387145996,0.03078652173280716,0.08544921875,0.478515625,0.39306640625,866.45654296875,19.196735382080078,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 2.0, 3.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 3.0, 1.0, 0.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 0.0, 2.0, 3.0, 5.0, 2.0, 6.0, 9.0, 4.0, 15.0, 8.0, 22.0, 22.0, 23.0, 22.0, 38.0, 58.0, 99.0, 121.0, 149.0, 211.0, 271.0, 267.0, 244.0, 184.0, 143.0, 41.0, 19.0, 4.0, 6.0, 2.0, 1.0, 1.0, 1.0]"
163,model.layers.18.self_attn.q_proj.weight,"(2097152, 1)",122.56898498535156,59.59112548828125,0.0,255.0,255.0,257041280.0,197412.171875,0.00027751922607421875,0.9997224807739258,"[4514.0, 9113.0, 6979.0, 8812.0, 4757.0, 3870.0, 5638.0, 18029.0, 15086.0, 20824.0, 16763.0, 7430.0, 8705.0, 14651.0, 30342.0, 19631.0, 25116.0, 12161.0, 8901.0, 14017.0, 34569.0, 38700.0, 22220.0, 24351.0, 7376.0, 18733.0, 25342.0, 47679.0, 28485.0, 33157.0, 15849.0, 10281.0, 38172.0, 35596.0, 49742.0, 26991.0, 24406.0, 6241.0, 32047.0, 35165.0, 58285.0, 45534.0, 19770.0, 12583.0, 17552.0, 46912.0, 38863.0, 48337.0, 23390.0, 17319.0, 19008.0, 26519.0, 52134.0, 30785.0, 35080.0, 13214.0, 11981.0, 20973.0, 46018.0, 30964.0, 37763.0, 21776.0, 5373.0, 25332.0, 26859.0, 43309.0, 24503.0, 25621.0, 7387.0, 15566.0, 32806.0, 26047.0, 32870.0, 16834.0, 12939.0, 6909.0, 24133.0, 21319.0, 29602.0, 16270.0, 16086.0, 7760.0, 12165.0, 24517.0, 16289.0, 20398.0, 10008.0, 6675.0, 7540.0, 16733.0, 17939.0, 10567.0, 12150.0, 4144.0, 4215.0, 5282.0, 9611.0, 5704.0, 6877.0, 3612.0]"
164,model.layers.18.self_attn.k_proj.weight,"(262144, 1)",122.5496826171875,59.07439422607422,0.0,255.0,255.0,32125664.0,69657.25,0.00026702880859375,0.9997329711914062,"[547.0, 1118.0, 862.0, 1072.0, 600.0, 499.0, 664.0, 2243.0, 1757.0, 2522.0, 2065.0, 941.0, 1031.0, 1702.0, 3739.0, 2385.0, 3099.0, 1507.0, 1082.0, 1671.0, 4253.0, 4919.0, 2682.0, 2963.0, 929.0, 2238.0, 3149.0, 5947.0, 3460.0, 4142.0, 2009.0, 1254.0, 4823.0, 4589.0, 6441.0, 3290.0, 2971.0, 815.0, 3989.0, 4432.0, 7896.0, 5812.0, 2445.0, 1493.0, 2079.0, 5895.0, 5302.0, 6267.0, 2907.0, 2021.0, 2355.0, 3372.0, 6936.0, 3943.0, 4307.0, 1600.0, 1488.0, 2684.0, 5890.0, 4169.0, 4748.0, 2632.0, 715.0, 3115.0, 3342.0, 5548.0, 3095.0, 3162.0, 962.0, 1903.0, 4073.0, 3153.0, 4059.0, 2074.0, 1545.0, 860.0, 2941.0, 2685.0, 3636.0, 2056.0, 1970.0, 936.0, 1495.0, 2989.0, 1923.0, 2566.0, 1198.0, 794.0, 867.0, 2029.0, 2184.0, 1264.0, 1516.0, 510.0, 488.0, 634.0, 1230.0, 696.0, 875.0, 414.0]"
165,model.layers.18.self_attn.v_proj.weight,"(262144, 1)",122.25216674804688,56.329933166503906,0.0,255.0,255.0,32047670.0,68920.34375,0.000263214111328125,0.9997367858886719,"[492.0, 991.0, 840.0, 1005.0, 429.0, 408.0, 539.0, 1777.0, 1648.0, 2281.0, 1712.0, 723.0, 883.0, 1547.0, 3350.0, 2323.0, 2753.0, 1233.0, 971.0, 1425.0, 3897.0, 4675.0, 2585.0, 2593.0, 777.0, 2055.0, 2857.0, 6324.0, 3661.0, 3834.0, 1712.0, 1187.0, 4633.0, 4874.0, 7126.0, 3280.0, 2746.0, 784.0, 3796.0, 4975.0, 9671.0, 6352.0, 2403.0, 1653.0, 2178.0, 6833.0, 7304.0, 7812.0, 3109.0, 2276.0, 2292.0, 3476.0, 8258.0, 4880.0, 4626.0, 1519.0, 1440.0, 2420.0, 6303.0, 4580.0, 4927.0, 2390.0, 658.0, 2847.0, 3346.0, 5958.0, 3035.0, 2888.0, 814.0, 1699.0, 3821.0, 3291.0, 3924.0, 1844.0, 1361.0, 773.0, 2561.0, 2452.0, 3344.0, 1854.0, 1605.0, 805.0, 1195.0, 2720.0, 1884.0, 2227.0, 959.0, 704.0, 729.0, 1719.0, 2037.0, 1106.0, 1212.0, 437.0, 469.0, 579.0, 1129.0, 669.0, 724.0, 362.0]"
166,model.layers.18.self_attn.o_proj.weight,"(2097152, 1)",122.66603088378906,60.533267974853516,0.0,255.0,255.0,257243792.0,198139.21875,0.0003190040588378906,0.9996809959411621,"[4878.0, 9179.0, 6679.0, 8773.0, 4783.0, 4095.0, 6217.0, 18996.0, 15609.0, 21739.0, 17552.0, 8088.0, 9612.0, 15756.0, 31238.0, 20427.0, 26119.0, 12865.0, 9583.0, 14918.0, 35458.0, 38772.0, 22217.0, 25371.0, 7932.0, 19950.0, 25702.0, 46519.0, 27476.0, 33577.0, 16611.0, 10834.0, 38654.0, 34334.0, 46851.0, 26120.0, 25785.0, 6516.0, 32710.0, 33907.0, 53252.0, 43503.0, 20148.0, 13086.0, 18242.0, 45416.0, 34899.0, 44173.0, 22918.0, 17977.0, 19610.0, 25901.0, 47477.0, 28135.0, 33847.0, 13753.0, 12675.0, 20967.0, 44091.0, 28904.0, 36306.0, 22396.0, 5601.0, 26068.0, 26094.0, 41240.0, 23876.0, 26509.0, 8035.0, 16357.0, 33474.0, 25279.0, 32567.0, 17313.0, 13773.0, 7552.0, 25241.0, 21484.0, 29775.0, 16937.0, 17226.0, 8487.0, 12804.0, 25921.0, 16389.0, 21454.0, 10906.0, 7015.0, 8165.0, 17837.0, 18874.0, 11011.0, 13196.0, 4492.0, 4496.0, 5496.0, 9256.0, 5625.0, 7153.0, 4096.0]"
167,model.layers.18.mlp.gate_proj.weight,"(5767168, 1)",122.43170928955078,60.50043487548828,0.0,255.0,255.0,706022016.0,328086.5,0.00031818042043596506,0.999681830406189,"[13628.0, 25515.0, 18601.0, 24153.0, 13336.0, 11336.0, 17344.0, 53503.0, 42855.0, 58974.0, 48539.0, 22664.0, 26711.0, 44247.0, 86219.0, 55305.0, 71844.0, 35615.0, 26576.0, 41852.0, 98131.0, 106624.0, 61507.0, 69960.0, 21965.0, 55136.0, 71642.0, 127400.0, 75235.0, 91542.0, 46398.0, 30543.0, 107139.0, 94396.0, 129469.0, 71126.0, 70295.0, 17899.0, 91414.0, 92728.0, 146397.0, 118876.0, 54906.0, 35729.0, 50288.0, 125093.0, 96962.0, 122902.0, 63254.0, 48798.0, 54794.0, 71915.0, 130985.0, 77233.0, 92735.0, 37297.0, 34408.0, 57734.0, 120964.0, 79161.0, 99395.0, 62089.0, 15419.0, 72243.0, 72451.0, 113068.0, 63790.0, 71558.0, 21353.0, 45583.0, 91853.0, 69239.0, 89405.0, 47065.0, 37977.0, 20853.0, 69854.0, 59477.0, 81352.0, 45819.0, 46946.0, 24131.0, 35821.0, 69711.0, 45043.0, 58694.0, 29228.0, 20004.0, 22809.0, 48653.0, 50708.0, 29388.0, 35812.0, 12377.0, 12561.0, 15124.0, 25680.0, 15053.0, 19089.0, 10696.0]"
168,model.layers.18.mlp.up_proj.weight,"(5767168, 1)",122.61315155029297,60.392822265625,0.0,255.0,255.0,707072064.0,328361.28125,0.0003440163272898644,0.9996559619903564,"[13416.0, 24919.0, 18332.0, 24061.0, 13359.0, 11367.0, 17055.0, 52235.0, 43010.0, 58602.0, 48390.0, 22635.0, 26253.0, 43246.0, 85642.0, 54804.0, 71792.0, 35337.0, 26240.0, 41207.0, 96946.0, 106585.0, 61401.0, 69747.0, 21603.0, 54326.0, 71010.0, 126864.0, 74895.0, 91937.0, 46300.0, 30513.0, 107073.0, 93858.0, 129836.0, 71620.0, 70617.0, 17955.0, 90565.0, 92610.0, 147148.0, 119807.0, 55662.0, 36080.0, 49704.0, 124752.0, 97568.0, 123630.0, 63595.0, 49435.0, 54145.0, 71736.0, 132075.0, 78184.0, 93664.0, 37934.0, 34690.0, 57201.0, 121393.0, 79268.0, 101158.0, 62839.0, 15248.0, 71532.0, 71911.0, 113696.0, 64802.0, 72052.0, 21867.0, 45418.0, 92454.0, 69407.0, 89739.0, 47411.0, 38276.0, 21119.0, 69447.0, 59180.0, 81245.0, 46085.0, 47103.0, 23736.0, 35382.0, 70166.0, 44955.0, 58609.0, 29307.0, 19690.0, 22343.0, 48541.0, 50830.0, 29673.0, 35798.0, 12314.0, 12404.0, 14805.0, 25703.0, 15143.0, 19471.0, 10475.0]"
169,model.layers.18.mlp.down_proj.weight,"(5767168, 1)",122.600341796875,60.33859634399414,0.0,255.0,255.0,706999360.0,328276.875,0.00032771716360002756,0.9996722936630249,"[13306.0, 24986.0, 18365.0, 23968.0, 13141.0, 11333.0, 16673.0, 52295.0, 42768.0, 58364.0, 48644.0, 22089.0, 26185.0, 43161.0, 85597.0, 54848.0, 71359.0, 35132.0, 25938.0, 41019.0, 97237.0, 106601.0, 61424.0, 69519.0, 21778.0, 55127.0, 70024.0, 127742.0, 76060.0, 92202.0, 45564.0, 30394.0, 106579.0, 94982.0, 130426.0, 72071.0, 70446.0, 18005.0, 89229.0, 93254.0, 147729.0, 119640.0, 55464.0, 36178.0, 49827.0, 124604.0, 97829.0, 123767.0, 63738.0, 49312.0, 54262.0, 72042.0, 132283.0, 78726.0, 94062.0, 37576.0, 34300.0, 57352.0, 121884.0, 80020.0, 100966.0, 61922.0, 15281.0, 71533.0, 72315.0, 114058.0, 65175.0, 72179.0, 21625.0, 45291.0, 91810.0, 70030.0, 90224.0, 47539.0, 38300.0, 20746.0, 69072.0, 59288.0, 81440.0, 45827.0, 46770.0, 23667.0, 35182.0, 69687.0, 44955.0, 58202.0, 29132.0, 19547.0, 22409.0, 47738.0, 50806.0, 30060.0, 35927.0, 12176.0, 12504.0, 14853.0, 25505.0, 15110.0, 19507.0, 10380.0]"
170,model.layers.18.input_layernorm.weight,"(2048,)",0.4386587142944336,0.0815381184220314,0.087890625,1.125,1.037109375,898.373046875,20.191268920898438,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 7.0, 20.0, 46.0, 65.0, 124.0, 227.0, 231.0, 228.0, 246.0, 159.0, 134.0, 129.0, 70.0, 47.0, 53.0, 26.0, 40.0, 28.0, 17.0, 18.0, 15.0, 16.0, 11.0, 7.0, 2.0, 4.0, 7.0, 3.0, 9.0, 0.0, 4.0, 1.0, 2.0, 3.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0, 1.0, 0.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
171,model.layers.18.post_attention_layernorm.weight,"(2048,)",0.46231913566589355,0.03509354591369629,0.08544921875,0.5234375,0.43798828125,946.82958984375,20.9822998046875,0.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, 5.0, 2.0, 5.0, 13.0, 10.0, 6.0, 19.0, 26.0, 24.0, 32.0, 37.0, 93.0, 100.0, 156.0, 226.0, 429.0, 290.0, 224.0, 171.0, 93.0, 23.0, 5.0, 3.0, 3.0, 1.0, 1.0, 0.0, 1.0]"
